"Juchitán"	"Juchitan"
"Älta"	"Alta"
"Raúl"	"Raul"
"Salamá"	"Salama"
"Étain"	"Etain"
"Além"	"Alem"
"Ålem"	"Alem"
"Ålen"	"Alen"
"Alès"	"Ales"
"Räni"	"Rani"
"Raná"	"Rana"
"Râna"	"Rana"
"Råna"	"Rana"
"Bülow"	"Bulow"
"Croûton"	"crouton"
"Océan"	"ocean"
"Montélimar"	"Montelimar"
"Bénédictine"	"Benedictine"
"Dubé"	"Dube"
"Dubá"	"Duba"
"Wörth"	"worth"
"Seúl"	"seul"
"Seré"	"sere"
"Sère"	"sere"
"Bogué"	"Bogue"
"Bédélia"	"Bedelia"
"Fläming"	"flaming"
"Åkre"	"Akre"
"Löwenbräu"	"Lowenbrau"
"Åker"	"Aker"
"Ælfred"	"Alfred"
"Nörvenich"	"Norvenich"
"Antigonë"	"Antigone"
"Guérin"	"Guerin"
"Färöe"	"Faroe"
"Alcalá"	"Alcala"
"Italië"	"Italie"
"Messé"	"Messe"
"Guéron"	"Gueron"
"Dénia"	"Denia"
"Anápolis"	"Anapolis"
"Mämmi"	"Mammi"
"Rotthalmünster"	"Rotthalmunster"
"Dénés"	"Denes"
"Bürg"	"burg"
"Chimá"	"Chima"
"Böhme"	"Bohme"
"Siôn"	"sion"
"Nána"	"Nana"
"Siné"	"sine"
"Rémy"	"Remy"
"Cloqué"	"cloque"
"René"	"Rene"
"Wächter"	"Wachter"
"Béziers"	"Beziers"
"Mélange"	"melange"
"Kahána"	"Kahana"
"Réda"	"Reda"
"Réde"	"Rede"
"Frankfürt"	"Frankfurt"
"Sázava"	"Sazava"
"Pétanque"	"petanque"
"Persön"	"Person"
"Entrecôte"	"Entrecote"
"Brontë"	"Bronte"
"Réka"	"Reka"
"Bruguière"	"Bruguiere"
"Yères"	"Yeres"
"Märklin"	"Marklin"
"Pékin"	"Pekin"
"Réal"	"Real"
"Luzón"	"Luzon"
"Hrubý"	"Hruby"
"Noûs"	"nous"
"Réaux"	"Reaux"
"Ruská"	"Ruska"
"Petroperú"	"Petroperu"
"Bóveda"	"Boveda"
"Concórdia"	"Concordia"
"Böhmer"	"Bohmer"
"Städel"	"Stadel"
"Saint-Honoré"	"Saint-Honore"
"Opéra-ballet"	"opera-ballet"
"ÆON"	"AON"
"Pointe-à-Pitre"	"Pointe-a-Pitre"
"Chafé"	"chafe"
"Pernå"	"Perna"
"Ménil"	"Menil"
"Heliópolis"	"Heliopolis"
"Perlé"	"Perle"
"Sané"	"sane"
"Tótem"	"totem"
"Samé"	"same"
"Salé"	"sale"
"Säki"	"saki"
"Sipán"	"Sipan"
"Sëlva"	"Selva"
"Évasion"	"evasion"
"Pérez"	"Perez"
"Savé"	"save"
"Säve"	"save"
"Böhler"	"Bohler"
"Böhlen"	"Bohlen"
"Cinecittà"	"Cinecitta"
"Möser"	"Moser"
"Consommé"	"consomme"
"Malmö"	"Malmo"
"Büren"	"Buren"
"Clémentine"	"Clementine"
"Sempé"	"Sempe"
"Océan"	"Ocean"
"Delanoë"	"Delanoe"
"Unión"	"Union"
"Setúbal"	"Setubal"
"Aragonés"	"Aragones"
"Hofbräuhaus"	"Hofbrauhaus"
"Valérie"	"Valerie"
"Angé"	"Ange"
"Änge"	"Ange"
"Ånge"	"Ange"
"Depôt"	"depot"
"Déficit"	"Deficit"
"Nenè"	"Nene"
"Nenê"	"Nene"
"Mairé"	"Maire"
"Máire"	"Maire"
"Lourenço"	"Lourenco"
"Jiménez"	"Jimenez"
"Unité"	"Unite"
"Kyôtô"	"Kyoto"
"Kyõto"	"Kyoto"
"Torsö"	"torso"
"Émigre"	"emigre"
"Émigré"	"emigre"
"Hölder"	"holder"
"Sées"	"sees"
"Bodié"	"Bodie"
"Névé"	"Neve"
"Saône-et-Loire"	"Saone-et-Loire"
"Persön"	"person"
"Röthlein"	"Rothlein"
"Énergie"	"Energie"
"Huánuco"	"Huanuco"
"Ansó"	"Anso"
"Ansæ"	"Ansa"
"Bagré"	"bagre"
"Aërial"	"aerial"
"Unidá"	"Unida"
"Riós"	"Rios"
"Bulacán"	"Bulacan"
"Sincé"	"Since"
"Lésvos"	"Lesvos"
"Pangasinán"	"Pangasinan"
"Åmål"	"Amal"
"Chloé"	"Chloe"
"Moulé"	"Moule"
"Édouard"	"Edouard"
"Kurfürstendamm"	"Kurfurstendamm"
"Ãmir"	"Amir"
"Raouché"	"Raouche"
"Vogüé"	"vogue"
"Dobrovský"	"Dobrovsky"
"Mâjid"	"Majid"
"Aégis"	"Aegis"
"Catalão"	"Catalao"
"Sékou"	"Sekou"
"Yorùbá"	"Yoruba"
"Èze"	"Eze"
"Kwamé"	"Kwame"
"Ève"	"Eve"
"Mérges"	"Merges"
"Camerón"	"Cameron"
"Ewé"	"Ewe"
"Zéro"	"zero"
"Dancé"	"dance"
"Arévalo"	"Arevalo"
"Tomás"	"Tomas"
"Górsk"	"Gorsk"
"Suré"	"sure"
"Scór"	"Scor"
"Pélissier"	"Pelissier"
"Monzón"	"Monzon"
"FPÖ"	"FPO"
"Górki"	"Gorki"
"Orés"	"ores"
"Gée"	"Gee"
"Chéngdu"	"Chengdu"
"Pathé"	"Pathe"
"Créole"	"creole"
"Messiaën"	"Messiaen"
"Göran"	"Goran"
"Chéri"	"Cheri"
"Gäp"	"Gap"
"Chéry"	"Chery"
"Évans"	"Evans"
"Matinée"	"Matinee"
"Bruntál"	"Bruntal"
"Sâles"	"sales"
"Flå"	"Fla"
"Frà"	"Fra"
"Minière"	"Miniere"
"Placé"	"Place"
"Rhône-Alpes"	"Rhone-Alpes"
"Suède"	"Suede"
"Région"	"Region"
"Régime"	"Regime"
"Noëlle"	"Noelle"
"Régina"	"Regina"
"Médine"	"Medine"
"Háj"	"Haj"
"Coupés"	"Coupes"
"Gúa"	"Gua"
"Saül"	"Saul"
"Savé"	"Save"
"Säve"	"Save"
"Sámara"	"Samara"
"Salé"	"Sale"
"Montalbán"	"Montalban"
"Säki"	"Saki"
"Såka"	"Saka"
"Querétaro"	"Queretaro"
"Schütz"	"Schutz"
"Göl"	"Gol"
"Sané"	"Sane"
"Samé"	"Same"
"Fourcès"	"fources"
"Göd"	"God"
"Sabá"	"Saba"
"Sabé"	"Sabe"
"Sacé"	"Sace"
"Sách"	"Sach"
"Ifé"	"Ife"
"Véraza"	"Veraza"
"Pavón"	"Pavon"
"Arraiján"	"Arraijan"
"Szilágyi"	"Szilagyi"
"Mexicó"	"mexico"
"Lúpin"	"Lupin"
"Hóp"	"Hop"
"Höh"	"Hoh"
"Nádine"	"Nadine"
"Åre"	"Are"
"Æro"	"Aro"
"Atë"	"Ate"
"Étienne"	"Etienne"
"Trocadéro"	"Trocadero"
"Áta"	"Ata"
"Åsa"	"Asa"
"Kossów"	"Kossow"
"Avé"	"Ave"
"Jihâd"	"jihad"
"Atreús"	"Atreus"
"Grandpré"	"Grandpre"
"Glów"	"glow"
"Bái"	"Bai"
"Bäk"	"Bak"
"Báb"	"Bab"
"Bár"	"Bar"
"Bär"	"Bar"
"Suché"	"Suche"
"Åbo"	"Abo"
"Adé"	"Ade"
"Aër"	"Aer"
"Agé"	"Age"
"Âge"	"Age"
"Petén"	"Peten"
"Skorpiós"	"Skorpios"
"Staré"	"stare"
"Perséphone"	"Persephone"
"Perséphonê"	"Persephone"
"Åke"	"Ake"
"Shkodër"	"Shkoder"
"Áli"	"Ali"
"Vergèze"	"Vergeze"
"Cléon"	"Cleon"
"Niça"	"Nica"
"Äng"	"Ang"
"Békés"	"Bekes"
"Papër"	"Paper"
"Bùi"	"Bui"
"Abbé"	"abbe"
"Chalé"	"Chale"
"Dénouement"	"denouement"
"Köster"	"Koster"
"Superlópez"	"Superlopez"
"Jûdô"	"Judo"
"Pápas"	"Papas"
"Çal"	"Cal"
"Cài"	"Cai"
"Çat"	"Cat"
"Çan"	"Can"
"Çay"	"Cay"
"Gönen"	"Gonen"
"Espérance"	"Esperance"
"Telebrás"	"Telebras"
"Béjar"	"Bejar"
"Luján"	"Lujan"
"Bié"	"Bie"
"Wærns"	"Warns"
"Bôa"	"Boa"
"Boé"	"Boe"
"Bön"	"Bon"
"Boô"	"Boo"
"Bór"	"Bor"
"Chacé"	"Chace"
"Bót"	"Bot"
"Fårö"	"Faro"
"Tokió"	"Tokio"
"Tókio"	"Tokio"
"Tôkiô"	"Tokio"
"Tõkiõ"	"Tokio"
"Plélo"	"Plelo"
"Garzón"	"Garzon"
"Aché"	"ache"
"Dél"	"Del"
"Isère"	"Isere"
"Isêre"	"Isere"
"Chè"	"Che"
"Bandéla"	"Bandela"
"Cagayán"	"Cagayan"
"Hærland"	"Harland"
"Colmán"	"Colman"
"Lefèvre"	"Lefevre"
"Goès"	"goes"
"Dauphiné"	"Dauphine"
"Béjart"	"Bejart"
"Petrés"	"Petres"
"Aszód"	"Aszod"
"Pâris"	"Paris"
"Dyé"	"Dye"
"Cléry"	"Clery"
"Efé"	"Efe"
"Rouillé"	"rouille"
"Brunswick-Lüneburg"	"Brunswick-Luneburg"
"FDÄ"	"FDA"
"Tõkyõ"	"Tokyo"
"Belém"	"Belem"
"Büssing"	"bussing"
"Dùn"	"Dun"
"Dün"	"Dun"
"ÉTS"	"ETS"
"Dóc"	"Doc"
"Duméril"	"dumeril"
"Dôn"	"Don"
"Swåp"	"swap"
"Joló"	"Jolo"
"Yaté"	"Yate"
"Nét"	"Net"
"Risqué"	"risque"
"ODÚ"	"ODU"
"ÖDP"	"ODP"
"Barrabás"	"Barrabas"
"Calvià"	"Calvia"
"Touré"	"Toure"
"Mýa"	"Mya"
"Pátria"	"patria"
"João"	"Joao"
"Patrón"	"patron"
"Bernabé"	"Bernabe"
"Hürriyet"	"Hurriyet"
"Ämari"	"Amari"
"Flée"	"Flee"
"ÖSS"	"OSS"
"Jörg"	"Jorg"
"José"	"Jose"
"Nór"	"Nor"
"Nós"	"Nos"
"Zürich"	"Zurich"
"Jörn"	"Jorn"
"Nòi"	"Noi"
"Andújar"	"Andujar"
"Héloise"	"Heloise"
"Brændstrup"	"Brandstrup"
"Numéro"	"numero"
"Öfä"	"Ofa"
"Fillé"	"Fille"
"Flåm"	"Flam"
"Götterdämmerung"	"Gotterdammerung"
"Bénin"	"Benin"
"Quirós"	"Quiros"
"Goiás"	"Goias"
"Corumbá"	"Corumba"
"Barceló"	"Barcelo"
"Sàigòn"	"Saigon"
"Félines"	"felines"
"Olá"	"Ola"
"América"	"america"
"Ône"	"One"
"Palaú"	"Palau"
"Öre"	"Ore"
"Nouméa"	"Noumea"
"Révolution"	"Revolution"
"Paternò"	"Paterno"
"Paillé"	"Paille"
"Pér"	"Per"
"François"	"Francois"
"Bourré"	"Bourre"
"Gadów"	"Gadow"
"Torreón"	"Torreon"
"Táchira"	"Tachira"
"Gåte"	"gate"
"Récord"	"Record"
"Gålå"	"gala"
"Mondéjar"	"Mondejar"
"Colosó"	"Coloso"
"Urracá"	"Urraca"
"Élan"	"elan"
"Rád"	"Rad"
"Ráj"	"Raj"
"Rán"	"Ran"
"Octagón"	"octagon"
"Réunion"	"reunion"
"Présent"	"present"
"Röbel"	"Robel"
"Bérubé"	"Berube"
"Végétal"	"vegetal"
"Livadiá"	"Livadia"
"Dümmer"	"Dummer"
"Finström"	"Finstrom"
"Marié"	"marie"
"Itá"	"Ita"
"Fontès"	"Fontes"
"Padrón"	"Padron"
"Bessé"	"Besse"
"Glòries"	"glories"
"Mélanie"	"Melanie"
"Étatism"	"etatism"
"Étatist"	"etatist"
"Ján"	"Jan"
"Boyacá"	"Boyaca"
"Alakël"	"Alakel"
"Villagrán"	"Villagran"
"Károlyi"	"Karolyi"
"Widów"	"Widow"
"Jón"	"Jon"
"Première"	"premiere"
"Armendáriz"	"Armendariz"
"Élite"	"Elite"
"Galán"	"Galan"
"Élisa"	"Elisa"
"Berlé"	"Berle"
"Lebrón"	"Lebron"
"Erdély"	"Erdely"
"Falcón"	"Falcon"
"Massé"	"masse"
"Gália"	"Galia"
"Galié"	"Galie"
"Müesli"	"muesli"
"Gällö"	"Gallo"
"Tormé"	"Torme"
"Kám"	"Kam"
"Kán"	"Kan"
"Török"	"Torok"
"Bérat"	"Berat"
"Métamorphoses"	"metamorphoses"
"Répétiteur"	"repetiteur"
"Rühl"	"Ruhl"
"Araújo"	"Araujo"
"Rüde"	"Rude"
"Unité"	"unite"
"Kõo"	"Koo"
"Kôr"	"Kor"
"Kör"	"Kor"
"Unión"	"union"
"Mendonça"	"Mendonca"
"Cerisé"	"Cerise"
"Châtelet"	"Chatelet"
"Nöda"	"Noda"
"Nocé"	"Noce"
"Alès"	"ales"
"Goleniów"	"Goleniow"
"Tårs"	"tars"
"Lée"	"Lee"
"Län"	"Lan"
"Laç"	"Lac"
"Láb"	"Lab"
"MÄR"	"MAR"
"Nestlé"	"Nestle"
"Vergès"	"Verges"
"Korýdallos"	"Korydallos"
"Álamos"	"Alamos"
"Néstor"	"Nestor"
"Dávid"	"David"
"Lüe"	"Lue"
"Gardê"	"garde"
"Vergné"	"Vergne"
"Baccalauréat"	"baccalaureat"
"Löw"	"Low"
"Löf"	"Lof"
"Kühnen"	"Kuhnen"
"Tôtes"	"Totes"
"Curaçao"	"Curacao"
"Aërial"	"Aerial"
"Gené"	"gene"
"Méo"	"Meo"
"Mée"	"Mee"
"Stodólska"	"Stodolska"
"Göllingen"	"Gollingen"
"Máj"	"Maj"
"Noûs"	"Nous"
"Môn"	"Mon"
"Mós"	"Mos"
"Mór"	"Mor"
"Nótt"	"Nott"
"Hermionê"	"Hermione"
"Épée"	"epee"
"Múm"	"Mum"
"Sèvres"	"Sevres"
"Sévres"	"Sevres"
"Hainán"	"Hainan"
"Malecón"	"Malecon"
"Rodéo"	"rodeo"
"Ségura"	"Segura"
"Hånger"	"Hanger"
"Husák"	"Husak"
"Papër"	"paper"
"Gesté"	"geste"
"Stück"	"Stuck"
"Fête"	"fete"
"Béthune"	"Bethune"
"Blériot"	"Bleriot"
"Jünger"	"Junger"
"Gansù"	"Gansu"
"Préfectures"	"prefectures"
"Cássia"	"Cassia"
"Göring"	"Goring"
"Änti"	"anti"
"Erté"	"Erte"
"Grevé"	"greve"
"Strà"	"Stra"
"Jérusalem"	"jerusalem"
"Stör"	"Stor"
"Märsta"	"Marsta"
"Érin"	"Erin"
"Zoé"	"Zoe"
"Estação"	"Estacao"
"Pavé"	"pave"
"Rayón"	"Rayon"
"Pâté"	"pate"
"Réville"	"Reville"
"Björk"	"Bjork"
"Fernão"	"Fernao"
"Marne-la-Vallée"	"Marne-la-Vallee"
"Colômbia"	"Colombia"
"Alcázar"	"Alcazar"
"Thürmer"	"Thurmer"
"Pæan"	"paan"
"Pösing"	"Posing"
"Fin-de-siècle"	"fin-de-siecle"
"Forgès"	"forges"
"Melón"	"melon"
"Brüll"	"Brull"
"Füzuli"	"Fuzuli"
"Citroën"	"Citroen"
"Brulé"	"Brule"
"Pápa"	"papa"
"Thévenot"	"Thevenot"
"Jiàn"	"Jian"
"Brühl"	"Bruhl"
"Pärk"	"park"
"Parè"	"pare"
"Paré"	"pare"
"Pará"	"para"
"Löwenthal"	"Lowenthal"
"Xigazê"	"Xigaze"
"Corvée"	"corvee"
"Palé"	"pale"
"Gamów"	"Gamow"
"Brück"	"Bruck"
"Éton"	"Eton"
"Ürümqi"	"Urumqi"
"Pacé"	"pace"
"Sigrún"	"Sigrun"
"Gràcia"	"Gracia"
"Storå"	"Stora"
"Stórá"	"Stora"
"Ellé"	"Elle"
"Détente"	"detente"
"Súr"	"Sur"
"Álava"	"Alava"
"Téa"	"Tea"
"Siobhán"	"Siobhan"
"Táp"	"Tap"
"Tân"	"Tan"
"Tát"	"Tat"
"Bodmér"	"Bodmer"
"Tâb"	"Tab"
"Albán"	"Alban"
"Hümmel"	"Hummel"
"Åsta"	"asta"
"Värnamo"	"Varnamo"
"Sió"	"Sio"
"Sökö"	"Soko"
"Séd"	"Sed"
"Sée"	"See"
"Söll"	"Soll"
"Solé"	"Sole"
"Somé"	"Some"
"Sól"	"Sol"
"Söl"	"Sol"
"Corazón"	"Corazon"
"Álbum"	"Album"
"Gräben"	"Graben"
"Arén"	"aren"
"Rùm"	"Rum"
"Rûm"	"Rum"
"Amnèsia"	"amnesia"
"Sâg"	"Sag"
"Sái"	"Sai"
"Säm"	"Sam"
"Sáp"	"Sap"
"Sáo"	"Sao"
"Nicolò"	"Nicolo"
"Lignères"	"Ligneres"
"Procházka"	"Prochazka"
"Provençal"	"Provencal"
"Råö"	"Rao"
"Gendér"	"gender"
"Gaspé"	"Gaspe"
"Rém"	"Rem"
"Aégis"	"aegis"
"Agüero"	"Aguero"
"Rów"	"Row"
"Grâces"	"Graces"
"Granö"	"grano"
"Zébra"	"zebra"
"Genté"	"gente"
"Nordenskiöld"	"Nordenskiold"
"Lépine"	"Lepine"
"Vendée"	"vendee"
"Sónar"	"sonar"
"Compiègne"	"Compiegne"
"Lübeck"	"Lubeck"
"Göritz"	"Goritz"
"Gênes"	"genes"
"Émigre"	"Emigre"
"Émigré"	"Emigre"
"Entrée"	"entree"
"Komló"	"Komlo"
"Vát"	"Vat"
"Gardê"	"Garde"
"Vál"	"Val"
"Vár"	"Var"
"Pólka"	"polka"
"Bâtard-Montrachet"	"Batard-Montrachet"
"Töpfer"	"Topfer"
"Gáron"	"Garon"
"Vis-à-vis"	"vis-a-vis"
"Sultân"	"sultan"
"Théodore"	"Theodore"
"Choré"	"chore"
"Abéché"	"Abeche"
"Karstädt"	"Karstadt"
"Saltsjöbaden"	"Saltsjobaden"
"Numéro"	"Numero"
"Étoile"	"Etoile"
"Étoilé"	"Etoile"
"Péas"	"peas"
"Æter"	"ater"
"Flée"	"flee"
"Sölve"	"solve"
"Pécs"	"pecs"
"Limés"	"limes"
"Tét"	"Tet"
"Têt"	"Tet"
"Gmünden"	"Gmunden"
"Péré"	"pere"
"Tohmajärvi"	"Tohmajarvi"
"Façade"	"Facade"
"Tök"	"Tok"
"Loutráki"	"Loutraki"
"Nazário"	"Nazario"
"Tomé"	"tome"
"Champagné"	"Champagne"
"Toné"	"tone"
"Tône"	"tone"
"Gozón"	"Gozon"
"Guillén"	"Guillen"
"Marqués"	"marques"
"Mörel"	"morel"
"Morés"	"mores"
"Toró"	"toro"
"Töre"	"tore"
"Charité"	"Charite"
"Cúcuta"	"Cucuta"
"Çankaya"	"Cankaya"
"Pöyry"	"Poyry"
"Töss"	"toss"
"Büyükada"	"Buyukada"
"Canário"	"Canario"
"Råsen"	"Rasen"
"Belvédère"	"Belvedere"
"Witków"	"Witkow"
"Märket"	"Market"
"Midgård"	"Midgard"
"Kétou"	"Ketou"
"França"	"Franca"
"Kecskemét"	"Kecskemet"
"Atlético"	"Atletico"
"Márkus"	"Markus"
"Békéscsaba"	"Bekescsaba"
"Juradó"	"Jurado"
"Grétry"	"Gretry"
"Cordélia"	"Cordelia"
"Bródy"	"Brody"
"Trávnik"	"Travnik"
"Bürkliplatz"	"Burkliplatz"
"Apartadó"	"Apartado"
"Allée"	"Allee"
"Bôa"	"boa"
"Planès"	"planes"
"Téllez"	"Tellez"
"Bön"	"bon"
"Boô"	"boo"
"Bár"	"bar"
"Bär"	"bar"
"Bodhrán"	"bodhran"
"Forcé"	"force"
"Papier-mâché"	"papier-mache"
"Anglès"	"angles"
"Rivière"	"Riviere"
"Jaén"	"Jaen"
"Léger"	"Leger"
"Jaël"	"Jael"
"Gävle"	"Gavle"
"Jean-François"	"Jean-Francois"
"Mondragón"	"Mondragon"
"Çat"	"cat"
"Çan"	"can"
"Siôn"	"Sion"
"Opéra"	"opera"
"Ópera"	"opera"
"Gávea"	"Gavea"
"Ténérife"	"Tenerife"
"Résident"	"resident"
"Négociants"	"negociants"
"Búnker"	"bunker"
"Åke"	"ake"
"Válor"	"valor"
"Thälmann"	"Thalmann"
"Sablé"	"sable"
"Kéran"	"Keran"
"Solimões"	"Solimoes"
"Agé"	"age"
"Âge"	"age"
"Jabá"	"Jaba"
"Zárate"	"Zarate"
"Crédito"	"Credito"
"Monténégro"	"Montenegro"
"Forté"	"forte"
"Åre"	"are"
"Åsa"	"asa"
"Frémont"	"Fremont"
"Avé"	"ave"
"Áta"	"ata"
"Atë"	"ate"
"Ólafsson"	"Olafsson"
"Östersund"	"Ostersund"
"Rozwadów"	"Rozwadow"
"Crèche"	"creche"
"Odón"	"Odon"
"Ödön"	"Odon"
"Entrée"	"Entree"
"Rånäs"	"Ranas"
"Pâtisserie"	"Patisserie"
"Litér"	"liter"
"Rancé"	"Rance"
"Clémenceau"	"Clemenceau"
"Révolution"	"revolution"
"Paranà"	"Parana"
"Paraná"	"Parana"
"Paranã"	"Parana"
"Dàtóng"	"Datong"
"Contrexéville"	"Contrexeville"
"Düsseldorf"	"Dusseldorf"
"Lubów"	"Lubow"
"Lübow"	"Lubow"
"Antarès"	"Antares"
"Comedie-Française"	"Comedie-Francaise"
"Comédie-Francaise"	"Comedie-Francaise"
"Comédie-Française"	"Comedie-Francaise"
"Évry"	"Evry"
"Nescafé"	"Nescafe"
"Krämer"	"Kramer"
"Champús"	"Champus"
"Sôber"	"sober"
"Ével"	"Evel"
"Résident"	"Resident"
"Lebègue"	"Lebegue"
"Caquetá"	"Caqueta"
"Ozatlán"	"Ozatlan"
"Benédict"	"Benedict"
"Bénedict"	"Benedict"
"Bénédict"	"Benedict"
"Broué"	"Broue"
"Kraków"	"Krakow"
"Jerusalén"	"Jerusalen"
"Jérusalem"	"Jerusalem"
"Valéry"	"Valery"
"Écorches"	"ecorches"
"Madré"	"madre"
"Lúcia"	"Lucia"
"Mémorial"	"Memorial"
"Lúcio"	"Lucio"
"Rosengård"	"Rosengard"
"Tanágra"	"Tanagra"
"Parché"	"Parche"
"Sées"	"Sees"
"Sulejówek"	"Sulejowek"
"Seán"	"Sean"
"Séné"	"Sene"
"Ulstèr"	"Ulster"
"Nüremberg"	"Nuremberg"
"Maché"	"mache"
"Sagàs"	"sagas"
"Parsów"	"Parsow"
"Jürgen"	"Jurgen"
"Décima"	"Decima"
"Écône"	"Econe"
"Fúzhou"	"Fuzhou"
"Lüder"	"Luder"
"École"	"Ecole"
"Valdés"	"Valdes"
"Ramón"	"Ramon"
"Santarém"	"Santarem"
"Podestà"	"Podesta"
"Húbei"	"Hubei"
"Güiro"	"guiro"
"Sándor"	"Sandor"
"Ján"	"jan"
"Têbo"	"Tebo"
"Ölsen"	"Olsen"
"Zébra"	"Zebra"
"Jón"	"jon"
"Précis"	"Precis"
"Purée"	"puree"
"Flëur"	"Fleur"
"Hånger"	"hanger"
"Cajón"	"Cajon"
"Eugène"	"Eugene"
"Obregón"	"Obregon"
"Keikô"	"Keiko"
"Kéiko"	"Keiko"
"Maldòn"	"Maldon"
"Encyclopédia"	"encyclopedia"
"Gabriël"	"Gabriel"
"Petrópolis"	"Petropolis"
"Chángsha"	"Changsha"
"Exposé"	"Expose"
"Lancé"	"Lance"
"Psyché"	"Psyche"
"Málaga"	"Malaga"
"Háj"	"haj"
"Kéllé"	"Kelle"
"Culiacán"	"Culiacan"
"Colón"	"Colon"
"Marçon"	"Marcon"
"Länder"	"Lander"
"Göd"	"god"
"Libération"	"liberation"
"Wélton"	"Welton"
"Saint-Rémy"	"Saint-Remy"
"Loré"	"lore"
"Géza"	"Geza"
"Hakkâri"	"Hakkari"
"Ifé"	"ife"
"Dodô"	"dodo"
"Gaitán"	"Gaitan"
"Kékes"	"Kekes"
"Dôle"	"dole"
"Hóp"	"hop"
"Führer"	"fuhrer"
"Pukë"	"puke"
"Lodè"	"lode"
"Rougé"	"rouge"
"Rõuge"	"rouge"
"Locó"	"loco"
"Langé"	"Lange"
"Langå"	"Langa"
"Chancé"	"chance"
"Adélaide"	"Adelaide"
"Changé"	"change"
"Körner"	"Korner"
"Amnèsia"	"Amnesia"
"Ève"	"eve"
"Gené"	"Gene"
"Genç"	"Genc"
"Ewé"	"ewe"
"Géry"	"Gery"
"Conceição"	"Conceicao"
"Caffè"	"Caffe"
"Yacyretá"	"Yacyreta"
"Gêla"	"Gela"
"Söderberg"	"Soderberg"
"Gée"	"gee"
"Gäp"	"gap"
"Luxé"	"luxe"
"Centrès"	"centres"
"Gillón"	"Gillon"
"Céilidh"	"ceilidh"
"Luré"	"lure"
"Lurë"	"lure"
"Ténéré"	"Tenere"
"Tánger"	"Tanger"
"Lopës"	"Lopes"
"López"	"Lopez"
"Fæces"	"faces"
"Ángel"	"angel"
"Infernö"	"Inferno"
"Vidéotron"	"Videotron"
"Rococò"	"rococo"
"Frà"	"fra"
"Lüst"	"lust"
"Démarche"	"demarche"
"Abéné"	"Abene"
"Abelé"	"Abele"
"Hörn"	"horn"
"Tarzán"	"Tarzan"
"Morazán"	"Morazan"
"Convención"	"Convencion"
"Sámar"	"Samar"
"Könitz"	"Konitz"
"Hône"	"hone"
"György"	"Gyorgy"
"Cádiz"	"Cadiz"
"Cré"	"cre"
"Blâme"	"blame"
"Oláh"	"Olah"
"Chè"	"che"
"Brännvin"	"brannvin"
"Blasé"	"blase"
"Sânger"	"Sanger"
"Rougé"	"Rouge"
"Rõuge"	"Rouge"
"Grône"	"Grone"
"Sâles"	"Sales"
"Gavà"	"Gava"
"Pied-à-terre"	"pied-a-terre"
"Dyé"	"dye"
"Chélan"	"Chelan"
"Vitória"	"Vitoria"
"Sallé"	"Salle"
"Gåte"	"Gate"
"Champagné"	"champagne"
"Trégor"	"Tregor"
"Salgó"	"Salgo"
"Léman"	"Leman"
"Gánt"	"Gant"
"Dör"	"dor"
"Dôn"	"don"
"Brión"	"Brion"
"Cuéllar"	"Cuellar"
"Dóc"	"doc"
"Ömer"	"Omer"
"Juhász"	"Juhasz"
"Dég"	"deg"
"Dél"	"del"
"Grósz"	"Grosz"
"Irréversible"	"irreversible"
"Agamémnon"	"Agamemnon"
"Desireé"	"Desiree"
"Désirée"	"Desiree"
"Grän"	"Gran"
"Rém"	"rem"
"Encyclopédia"	"Encyclopedia"
"Grès"	"Gres"
"Ráj"	"raj"
"Rán"	"ran"
"Rád"	"rad"
"Rów"	"row"
"Durán"	"Duran"
"Diré"	"dire"
"Cliché"	"cliche"
"Niccolò"	"Niccolo"
"Úbeda"	"Ubeda"
"Václav"	"Vaclav"
"Saône"	"Saone"
"Rùm"	"rum"
"Rûm"	"rum"
"Carrè"	"Carre"
"Carré"	"Carre"
"Chargé"	"charge"
"Sâg"	"sag"
"Sái"	"sai"
"Çukurova"	"Cukurova"
"Sáp"	"sap"
"Durón"	"Duron"
"Küba"	"Kuba"
"Orléans"	"Orleans"
"Traoré"	"Traore"
"Illuminés"	"illumines"
"Vendée"	"Vendee"
"Dupré"	"Dupre"
"Sée"	"see"
"Humanité"	"Humanite"
"Sól"	"sol"
"Söl"	"sol"
"Meléndez"	"Melendez"
"Kürd"	"Kurd"
"Levél"	"level"
"Concepción"	"Concepcion"
"Sänna"	"Sanna"
"Späth"	"Spath"
"Súr"	"sur"
"Tâb"	"tab"
"Tát"	"tat"
"Táp"	"tap"
"Tân"	"tan"
"Trèves"	"Treves"
"Polònia"	"Polonia"
"Hövels"	"hovels"
"Saint-Étienne"	"Saint-Etienne"
"Libération"	"Liberation"
"Król"	"Krol"
"Durrës"	"Durres"
"Tómasson"	"Tomasson"
"Pér"	"per"
"Octagón"	"Octagon"
"Gölä"	"Gola"
"Götz"	"Gotz"
"Büchen"	"Buchen"
"Årland"	"Arland"
"Góra"	"Gora"
"Gorë"	"Gore"
"Göta"	"Gota"
"Göth"	"Goth"
"Dürüm"	"Durum"
"Jülich"	"Julich"
"Båring"	"Baring"
"Rayón"	"rayon"
"Söderhamn"	"Soderhamn"
"Goès"	"Goes"
"Carbó"	"Carbo"
"Bünyan"	"Bunyan"
"Diægnosis"	"diagnosis"
